JSONID,Prompt,ImageID,Relation,RelationType,Subject,Predicate,SubjectType,PredicateType,Dyad,DyadType,Selected
bdff24c00d124f8c8c84535e94f7eed6,an iguana touching a cylinder,0016.jpg,touching,agentic,iguana,cylinder,agent,object,iguana-cylinder,agent-object,0
bdff24c00d124f8c8c84535e94f7eed6,an iguana touching a cylinder,0009.jpg,touching,agentic,iguana,cylinder,agent,object,iguana-cylinder,agent-object,0
bdff24c00d124f8c8c84535e94f7eed6,an iguana touching a cylinder,0008.jpg,touching,agentic,iguana,cylinder,agent,object,iguana-cylinder,agent-object,0
bdff24c00d124f8c8c84535e94f7eed6,a child pushing a bowl,0012.jpg,pushing,agentic,child,bowl,agent,object,child-bowl,agent-object,1
bdff24c00d124f8c8c84535e94f7eed6,a child pushing a bowl,0006.jpg,pushing,agentic,child,bowl,agent,object,child-bowl,agent-object,0
bdff24c00d124f8c8c84535e94f7eed6,a child pushing a bowl,0007.jpg,pushing,agentic,child,bowl,agent,object,child-bowl,agent-object,0
bdff24c00d124f8c8c84535e94f7eed6,a child pushing a bowl,0013.jpg,pushing,agentic,child,bowl,agent,object,child-bowl,agent-object,0
bdff24c00d124f8c8c84535e94f7eed6,a child pushing a bowl,0005.jpg,pushing,agentic,child,bowl,agent,object,child-bowl,agent-object,0
bdff24c00d124f8c8c84535e94f7eed6,a child pushing a bowl,0011.jpg,pushing,agentic,child,bowl,agent,object,child-bowl,agent-object,0
bdff24c00d124f8c8c84535e94f7eed6,a child pushing a bowl,0010.jpg,pushing,agentic,child,bowl,agent,object,child-bowl,agent-object,0
bdff24c00d124f8c8c84535e94f7eed6,a child pushing a bowl,0004.jpg,pushing,agentic,child,bowl,agent,object,child-bowl,agent-object,0
bdff24c00d124f8c8c84535e94f7eed6,a child pushing a bowl,0000.jpg,pushing,agentic,child,bowl,agent,object,child-bowl,agent-object,0
bdff24c00d124f8c8c84535e94f7eed6,a child pushing a bowl,0014.jpg,pushing,agentic,child,bowl,agent,object,child-bowl,agent-object,0
bdff24c00d124f8c8c84535e94f7eed6,a child pushing a bowl,0015.jpg,pushing,agentic,child,bowl,agent,object,child-bowl,agent-object,0
bdff24c00d124f8c8c84535e94f7eed6,a child pushing a bowl,0001.jpg,pushing,agentic,child,bowl,agent,object,child-bowl,agent-object,0
bdff24c00d124f8c8c84535e94f7eed6,a child pushing a bowl,0017.jpg,pushing,agentic,child,bowl,agent,object,child-bowl,agent-object,0
bdff24c00d124f8c8c84535e94f7eed6,a child pushing a bowl,0003.jpg,pushing,agentic,child,bowl,agent,object,child-bowl,agent-object,0
bdff24c00d124f8c8c84535e94f7eed6,a child pushing a bowl,0002.jpg,pushing,agentic,child,bowl,agent,object,child-bowl,agent-object,0
bdff24c00d124f8c8c84535e94f7eed6,a child pushing a bowl,0016.jpg,pushing,agentic,child,bowl,agent,object,child-bowl,agent-object,0
bdff24c00d124f8c8c84535e94f7eed6,a child pushing a bowl,0009.jpg,pushing,agentic,child,bowl,agent,object,child-bowl,agent-object,0
bdff24c00d124f8c8c84535e94f7eed6,a child pushing a bowl,0008.jpg,pushing,agentic,child,bowl,agent,object,child-bowl,agent-object,0
bdff24c00d124f8c8c84535e94f7eed6,a woman hindering a robot,0012.jpg,hindering,agentic,woman,robot,agent,agent,woman-robot,agent-agent,0
bdff24c00d124f8c8c84535e94f7eed6,a woman hindering a robot,0006.jpg,hindering,agentic,woman,robot,agent,agent,woman-robot,agent-agent,0
bdff24c00d124f8c8c84535e94f7eed6,a woman hindering a robot,0007.jpg,hindering,agentic,woman,robot,agent,agent,woman-robot,agent-agent,0
bdff24c00d124f8c8c84535e94f7eed6,a woman hindering a robot,0013.jpg,hindering,agentic,woman,robot,agent,agent,woman-robot,agent-agent,0
bdff24c00d124f8c8c84535e94f7eed6,a woman hindering a robot,0005.jpg,hindering,agentic,woman,robot,agent,agent,woman-robot,agent-agent,0
bdff24c00d124f8c8c84535e94f7eed6,a woman hindering a robot,0011.jpg,hindering,agentic,woman,robot,agent,agent,woman-robot,agent-agent,0
bdff24c00d124f8c8c84535e94f7eed6,a woman hindering a robot,0010.jpg,hindering,agentic,woman,robot,agent,agent,woman-robot,agent-agent,1
bdff24c00d124f8c8c84535e94f7eed6,a woman hindering a robot,0004.jpg,hindering,agentic,woman,robot,agent,agent,woman-robot,agent-agent,1
bdff24c00d124f8c8c84535e94f7eed6,a woman hindering a robot,0000.jpg,hindering,agentic,woman,robot,agent,agent,woman-robot,agent-agent,0
bdff24c00d124f8c8c84535e94f7eed6,a woman hindering a robot,0014.jpg,hindering,agentic,woman,robot,agent,agent,woman-robot,agent-agent,1
bdff24c00d124f8c8c84535e94f7eed6,a woman hindering a robot,0015.jpg,hindering,agentic,woman,robot,agent,agent,woman-robot,agent-agent,1
bdff24c00d124f8c8c84535e94f7eed6,a woman hindering a robot,0001.jpg,hindering,agentic,woman,robot,agent,agent,woman-robot,agent-agent,0
bdff24c00d124f8c8c84535e94f7eed6,a woman hindering a robot,0017.jpg,hindering,agentic,woman,robot,agent,agent,woman-robot,agent-agent,0
bdff24c00d124f8c8c84535e94f7eed6,a woman hindering a robot,0003.jpg,hindering,agentic,woman,robot,agent,agent,woman-robot,agent-agent,1
bdff24c00d124f8c8c84535e94f7eed6,a woman hindering a robot,0002.jpg,hindering,agentic,woman,robot,agent,agent,woman-robot,agent-agent,1
bdff24c00d124f8c8c84535e94f7eed6,a woman hindering a robot,0016.jpg,hindering,agentic,woman,robot,agent,agent,woman-robot,agent-agent,0
bdff24c00d124f8c8c84535e94f7eed6,a woman hindering a robot,0009.jpg,hindering,agentic,woman,robot,agent,agent,woman-robot,agent-agent,1
bdff24c00d124f8c8c84535e94f7eed6,a woman hindering a robot,0008.jpg,hindering,agentic,woman,robot,agent,agent,woman-robot,agent-agent,0
bdff24c00d124f8c8c84535e94f7eed6,a blanket covering a cylinder,0012.jpg,cover,physical,blanket,cylinder,object,object,blanket-cylinder,object-object,0
bdff24c00d124f8c8c84535e94f7eed6,a blanket covering a cylinder,0006.jpg,cover,physical,blanket,cylinder,object,object,blanket-cylinder,object-object,0
bdff24c00d124f8c8c84535e94f7eed6,a blanket covering a cylinder,0007.jpg,cover,physical,blanket,cylinder,object,object,blanket-cylinder,object-object,0
bdff24c00d124f8c8c84535e94f7eed6,a blanket covering a cylinder,0013.jpg,cover,physical,blanket,cylinder,object,object,blanket-cylinder,object-object,0
bdff24c00d124f8c8c84535e94f7eed6,a blanket covering a cylinder,0005.jpg,cover,physical,blanket,cylinder,object,object,blanket-cylinder,object-object,0
bdff24c00d124f8c8c84535e94f7eed6,a blanket covering a cylinder,0011.jpg,cover,physical,blanket,cylinder,object,object,blanket-cylinder,object-object,0
bdff24c00d124f8c8c84535e94f7eed6,a blanket covering a cylinder,0010.jpg,cover,physical,blanket,cylinder,object,object,blanket-cylinder,object-object,0
bdff24c00d124f8c8c84535e94f7eed6,a blanket covering a cylinder,0004.jpg,cover,physical,blanket,cylinder,object,object,blanket-cylinder,object-object,0
bdff24c00d124f8c8c84535e94f7eed6,a blanket covering a cylinder,0000.jpg,cover,physical,blanket,cylinder,object,object,blanket-cylinder,object-object,0
bdff24c00d124f8c8c84535e94f7eed6,a blanket covering a cylinder,0014.jpg,cover,physical,blanket,cylinder,object,object,blanket-cylinder,object-object,0
bdff24c00d124f8c8c84535e94f7eed6,a blanket covering a cylinder,0015.jpg,cover,physical,blanket,cylinder,object,object,blanket-cylinder,object-object,0
bdff24c00d124f8c8c84535e94f7eed6,a blanket covering a cylinder,0001.jpg,cover,physical,blanket,cylinder,object,object,blanket-cylinder,object-object,0
bdff24c00d124f8c8c84535e94f7eed6,a blanket covering a cylinder,0017.jpg,cover,physical,blanket,cylinder,object,object,blanket-cylinder,object-object,0
bdff24c00d124f8c8c84535e94f7eed6,a blanket covering a cylinder,0003.jpg,cover,physical,blanket,cylinder,object,object,blanket-cylinder,object-object,0
bdff24c00d124f8c8c84535e94f7eed6,a blanket covering a cylinder,0002.jpg,cover,physical,blanket,cylinder,object,object,blanket-cylinder,object-object,0
bdff24c00d124f8c8c84535e94f7eed6,a blanket covering a cylinder,0016.jpg,cover,physical,blanket,cylinder,object,object,blanket-cylinder,object-object,0
bdff24c00d124f8c8c84535e94f7eed6,a blanket covering a cylinder,0009.jpg,cover,physical,blanket,cylinder,object,object,blanket-cylinder,object-object,0
bdff24c00d124f8c8c84535e94f7eed6,a blanket covering a cylinder,0008.jpg,cover,physical,blanket,cylinder,object,object,blanket-cylinder,object-object,0
bdff24c00d124f8c8c84535e94f7eed6,a child pulling a box,0012.jpg,pulling,agentic,child,box,agent,object,child-box,agent-object,1
bdff24c00d124f8c8c84535e94f7eed6,a child pulling a box,0006.jpg,pulling,agentic,child,box,agent,object,child-box,agent-object,1
bdff24c00d124f8c8c84535e94f7eed6,a child pulling a box,0007.jpg,pulling,agentic,child,box,agent,object,child-box,agent-object,0
bdff24c00d124f8c8c84535e94f7eed6,a child pulling a box,0013.jpg,pulling,agentic,child,box,agent,object,child-box,agent-object,0
bdff24c00d124f8c8c84535e94f7eed6,a child pulling a box,0005.jpg,pulling,agentic,child,box,agent,object,child-box,agent-object,0
bdff24c00d124f8c8c84535e94f7eed6,a child pulling a box,0011.jpg,pulling,agentic,child,box,agent,object,child-box,agent-object,1
bdff24c00d124f8c8c84535e94f7eed6,a child pulling a box,0010.jpg,pulling,agentic,child,box,agent,object,child-box,agent-object,0
bdff24c00d124f8c8c84535e94f7eed6,a child pulling a box,0004.jpg,pulling,agentic,child,box,agent,object,child-box,agent-object,0
bdff24c00d124f8c8c84535e94f7eed6,a child pulling a box,0000.jpg,pulling,agentic,child,box,agent,object,child-box,agent-object,0
bdff24c00d124f8c8c84535e94f7eed6,a child pulling a box,0014.jpg,pulling,agentic,child,box,agent,object,child-box,agent-object,0
bdff24c00d124f8c8c84535e94f7eed6,a child pulling a box,0015.jpg,pulling,agentic,child,box,agent,object,child-box,agent-object,0
bdff24c00d124f8c8c84535e94f7eed6,a child pulling a box,0001.jpg,pulling,agentic,child,box,agent,object,child-box,agent-object,1
bdff24c00d124f8c8c84535e94f7eed6,a child pulling a box,0017.jpg,pulling,agentic,child,box,agent,object,child-box,agent-object,0
bdff24c00d124f8c8c84535e94f7eed6,a child pulling a box,0003.jpg,pulling,agentic,child,box,agent,object,child-box,agent-object,0
bdff24c00d124f8c8c84535e94f7eed6,a child pulling a box,0002.jpg,pulling,agentic,child,box,agent,object,child-box,agent-object,1
bdff24c00d124f8c8c84535e94f7eed6,a child pulling a box,0016.jpg,pulling,agentic,child,box,agent,object,child-box,agent-object,1
bdff24c00d124f8c8c84535e94f7eed6,a child pulling a box,0009.jpg,pulling,agentic,child,box,agent,object,child-box,agent-object,0
bdff24c00d124f8c8c84535e94f7eed6,a child pulling a box,0008.jpg,pulling,agentic,child,box,agent,object,child-box,agent-object,0
3c4041336a0246e79c4964d6d75ec589,a bowl hanging over a blanket,0012.jpg,hanging over,physical,bowl,blanket,object,object,bowl-blanket,object-object,1
3c4041336a0246e79c4964d6d75ec589,a bowl hanging over a blanket,0006.jpg,hanging over,physical,bowl,blanket,object,object,bowl-blanket,object-object,0
3c4041336a0246e79c4964d6d75ec589,a bowl hanging over a blanket,0007.jpg,hanging over,physical,bowl,blanket,object,object,bowl-blanket,object-object,0
3c4041336a0246e79c4964d6d75ec589,a bowl hanging over a blanket,0013.jpg,hanging over,physical,bowl,blanket,object,object,bowl-blanket,object-object,1
3c4041336a0246e79c4964d6d75ec589,a bowl hanging over a blanket,0005.jpg,hanging over,physical,bowl,blanket,object,object,bowl-blanket,object-object,0
3c4041336a0246e79c4964d6d75ec589,a bowl hanging over a blanket,0011.jpg,hanging over,physical,bowl,blanket,object,object,bowl-blanket,object-object,0
3c4041336a0246e79c4964d6d75ec589,a bowl hanging over a blanket,0010.jpg,hanging over,physical,bowl,blanket,object,object,bowl-blanket,object-object,0
3c4041336a0246e79c4964d6d75ec589,a bowl hanging over a blanket,0004.jpg,hanging over,physical,bowl,blanket,object,object,bowl-blanket,object-object,0
3c4041336a0246e79c4964d6d75ec589,a bowl hanging over a blanket,0000.jpg,hanging over,physical,bowl,blanket,object,object,bowl-blanket,object-object,0
3c4041336a0246e79c4964d6d75ec589,a bowl hanging over a blanket,0014.jpg,hanging over,physical,bowl,blanket,object,object,bowl-blanket,object-object,0
3c4041336a0246e79c4964d6d75ec589,a bowl hanging over a blanket,0015.jpg,hanging over,physical,bowl,blanket,object,object,bowl-blanket,object-object,0
3c4041336a0246e79c4964d6d75ec589,a bowl hanging over a blanket,0001.jpg,hanging over,physical,bowl,blanket,object,object,bowl-blanket,object-object,0
3c4041336a0246e79c4964d6d75ec589,a bowl hanging over a blanket,0017.jpg,hanging over,physical,bowl,blanket,object,object,bowl-blanket,object-object,1
3c4041336a0246e79c4964d6d75ec589,a bowl hanging over a blanket,0003.jpg,hanging over,physical,bowl,blanket,object,object,bowl-blanket,object-object,0
3c4041336a0246e79c4964d6d75ec589,a bowl hanging over a blanket,0002.jpg,hanging over,physical,bowl,blanket,object,object,bowl-blanket,object-object,0
3c4041336a0246e79c4964d6d75ec589,a bowl hanging over a blanket,0016.jpg,hanging over,physical,bowl,blanket,object,object,bowl-blanket,object-object,0
3c4041336a0246e79c4964d6d75ec589,a bowl hanging over a blanket,0009.jpg,hanging over,physical,bowl,blanket,object,object,bowl-blanket,object-object,1
3c4041336a0246e79c4964d6d75ec589,a bowl hanging over a blanket,0008.jpg,hanging over,physical,bowl,blanket,object,object,bowl-blanket,object-object,0
3c4041336a0246e79c4964d6d75ec589,a cylinder near a bowl,0012.jpg,near,physical,cylinder,bowl,object,object,cylinder-bowl,object-object,0
3c4041336a0246e79c4964d6d75ec589,a cylinder near a bowl,0006.jpg,near,physical,cylinder,bowl,object,object,cylinder-bowl,object-object,0
3c4041336a0246e79c4964d6d75ec589,a cylinder near a bowl,0007.jpg,near,physical,cylinder,bowl,object,object,cylinder-bowl,object-object,0
3c4041336a0246e79c4964d6d75ec589,a cylinder near a bowl,0013.jpg,near,physical,cylinder,bowl,object,object,cylinder-bowl,object-object,0
3c4041336a0246e79c4964d6d75ec589,a cylinder near a bowl,0005.jpg,near,physical,cylinder,bowl,object,object,cylinder-bowl,object-object,0
3c4041336a0246e79c4964d6d75ec589,a cylinder near a bowl,0011.jpg,near,physical,cylinder,bowl,object,object,cylinder-bowl,object-object,0
3c4041336a0246e79c4964d6d75ec589,a cylinder near a bowl,0010.jpg,near,physical,cylinder,bowl,object,object,cylinder-bowl,object-object,0
3c4041336a0246e79c4964d6d75ec589,a cylinder near a bowl,0004.jpg,near,physical,cylinder,bowl,object,object,cylinder-bowl,object-object,0
3c4041336a0246e79c4964d6d75ec589,a cylinder near a bowl,0000.jpg,near,physical,cylinder,bowl,object,object,cylinder-bowl,object-object,0
3c4041336a0246e79c4964d6d75ec589,a cylinder near a bowl,0014.jpg,near,physical,cylinder,bowl,object,object,cylinder-bowl,object-object,0
3c4041336a0246e79c4964d6d75ec589,a cylinder near a bowl,0015.jpg,near,physical,cylinder,bowl,object,object,cylinder-bowl,object-object,0
3c4041336a0246e79c4964d6d75ec589,a cylinder near a bowl,0001.jpg,near,physical,cylinder,bowl,object,object,cylinder-bowl,object-object,0
3c4041336a0246e79c4964d6d75ec589,a cylinder near a bowl,0017.jpg,near,physical,cylinder,bowl,object,object,cylinder-bowl,object-object,0
3c4041336a0246e79c4964d6d75ec589,a cylinder near a bowl,0003.jpg,near,physical,cylinder,bowl,object,object,cylinder-bowl,object-object,0
3c4041336a0246e79c4964d6d75ec589,a cylinder near a bowl,0002.jpg,near,physical,cylinder,bowl,object,object,cylinder-bowl,object-object,0
3c4041336a0246e79c4964d6d75ec589,a cylinder near a bowl,0016.jpg,near,physical,cylinder,bowl,object,object,cylinder-bowl,object-object,0
3c4041336a0246e79c4964d6d75ec589,a cylinder near a bowl,0009.jpg,near,physical,cylinder,bowl,object,object,cylinder-bowl,object-object,0
3c4041336a0246e79c4964d6d75ec589,a cylinder near a bowl,0008.jpg,near,physical,cylinder,bowl,object,object,cylinder-bowl,object-object,0
3c4041336a0246e79c4964d6d75ec589,a robot hitting a robot,0012.jpg,hitting,agentic,robot,robot,agent,agent,robot-robot,agent-agent,0
3c4041336a0246e79c4964d6d75ec589,a robot hitting a robot,0006.jpg,hitting,agentic,robot,robot,agent,agent,robot-robot,agent-agent,0
3c4041336a0246e79c4964d6d75ec589,a robot hitting a robot,0007.jpg,hitting,agentic,robot,robot,agent,agent,robot-robot,agent-agent,0
3c4041336a0246e79c4964d6d75ec589,a robot hitting a robot,0013.jpg,hitting,agentic,robot,robot,agent,agent,robot-robot,agent-agent,0
3c4041336a0246e79c4964d6d75ec589,a robot hitting a robot,0005.jpg,hitting,agentic,robot,robot,agent,agent,robot-robot,agent-agent,0
3c4041336a0246e79c4964d6d75ec589,a robot hitting a robot,0011.jpg,hitting,agentic,robot,robot,agent,agent,robot-robot,agent-agent,0
3c4041336a0246e79c4964d6d75ec589,a robot hitting a robot,0010.jpg,hitting,agentic,robot,robot,agent,agent,robot-robot,agent-agent,0
3c4041336a0246e79c4964d6d75ec589,a robot hitting a robot,0004.jpg,hitting,agentic,robot,robot,agent,agent,robot-robot,agent-agent,0
3c4041336a0246e79c4964d6d75ec589,a robot hitting a robot,0000.jpg,hitting,agentic,robot,robot,agent,agent,robot-robot,agent-agent,1
3c4041336a0246e79c4964d6d75ec589,a robot hitting a robot,0014.jpg,hitting,agentic,robot,robot,agent,agent,robot-robot,agent-agent,0
3c4041336a0246e79c4964d6d75ec589,a robot hitting a robot,0015.jpg,hitting,agentic,robot,robot,agent,agent,robot-robot,agent-agent,1
3c4041336a0246e79c4964d6d75ec589,a robot hitting a robot,0001.jpg,hitting,agentic,robot,robot,agent,agent,robot-robot,agent-agent,0
3c4041336a0246e79c4964d6d75ec589,a robot hitting a robot,0017.jpg,hitting,agentic,robot,robot,agent,agent,robot-robot,agent-agent,0
3c4041336a0246e79c4964d6d75ec589,a robot hitting a robot,0003.jpg,hitting,agentic,robot,robot,agent,agent,robot-robot,agent-agent,0
3c4041336a0246e79c4964d6d75ec589,a robot hitting a robot,0002.jpg,hitting,agentic,robot,robot,agent,agent,robot-robot,agent-agent,1
3c4041336a0246e79c4964d6d75ec589,a robot hitting a robot,0016.jpg,hitting,agentic,robot,robot,agent,agent,robot-robot,agent-agent,0
3c4041336a0246e79c4964d6d75ec589,a robot hitting a robot,0009.jpg,hitting,agentic,robot,robot,agent,agent,robot-robot,agent-agent,1
3c4041336a0246e79c4964d6d75ec589,a robot hitting a robot,0008.jpg,hitting,agentic,robot,robot,agent,agent,robot-robot,agent-agent,1
3c4041336a0246e79c4964d6d75ec589,a man helping a man,0012.jpg,helping,agentic,man,man,agent,agent,man-man,agent-agent,0
3c4041336a0246e79c4964d6d75ec589,a man helping a man,0006.jpg,helping,agentic,man,man,agent,agent,man-man,agent-agent,0
3c4041336a0246e79c4964d6d75ec589,a man helping a man,0007.jpg,helping,agentic,man,man,agent,agent,man-man,agent-agent,0
3c4041336a0246e79c4964d6d75ec589,a man helping a man,0013.jpg,helping,agentic,man,man,agent,agent,man-man,agent-agent,0
3c4041336a0246e79c4964d6d75ec589,a man helping a man,0005.jpg,helping,agentic,man,man,agent,agent,man-man,agent-agent,0
3c4041336a0246e79c4964d6d75ec589,a man helping a man,0011.jpg,helping,agentic,man,man,agent,agent,man-man,agent-agent,0
3c4041336a0246e79c4964d6d75ec589,a man helping a man,0010.jpg,helping,agentic,man,man,agent,agent,man-man,agent-agent,0
3c4041336a0246e79c4964d6d75ec589,a man helping a man,0004.jpg,helping,agentic,man,man,agent,agent,man-man,agent-agent,0
3c4041336a0246e79c4964d6d75ec589,a man helping a man,0000.jpg,helping,agentic,man,man,agent,agent,man-man,agent-agent,0
3c4041336a0246e79c4964d6d75ec589,a man helping a man,0014.jpg,helping,agentic,man,man,agent,agent,man-man,agent-agent,0
3c4041336a0246e79c4964d6d75ec589,a man helping a man,0015.jpg,helping,agentic,man,man,agent,agent,man-man,agent-agent,0
3c4041336a0246e79c4964d6d75ec589,a man helping a man,0001.jpg,helping,agentic,man,man,agent,agent,man-man,agent-agent,0
3c4041336a0246e79c4964d6d75ec589,a man helping a man,0017.jpg,helping,agentic,man,man,agent,agent,man-man,agent-agent,0
3c4041336a0246e79c4964d6d75ec589,a man helping a man,0003.jpg,helping,agentic,man,man,agent,agent,man-man,agent-agent,0
3c4041336a0246e79c4964d6d75ec589,a man helping a man,0002.jpg,helping,agentic,man,man,agent,agent,man-man,agent-agent,0
3c4041336a0246e79c4964d6d75ec589,a man helping a man,0016.jpg,helping,agentic,man,man,agent,agent,man-man,agent-agent,0
3c4041336a0246e79c4964d6d75ec589,a man helping a man,0009.jpg,helping,agentic,man,man,agent,agent,man-man,agent-agent,0
3c4041336a0246e79c4964d6d75ec589,a man helping a man,0008.jpg,helping,agentic,man,man,agent,agent,man-man,agent-agent,0
3c4041336a0246e79c4964d6d75ec589,a man touching a robot,0012.jpg,touching,agentic,man,robot,agent,agent,man-robot,agent-agent,1
3c4041336a0246e79c4964d6d75ec589,a man touching a robot,0006.jpg,touching,agentic,man,robot,agent,agent,man-robot,agent-agent,0
3c4041336a0246e79c4964d6d75ec589,a man touching a robot,0007.jpg,touching,agentic,man,robot,agent,agent,man-robot,agent-agent,0
3c4041336a0246e79c4964d6d75ec589,a man touching a robot,0013.jpg,touching,agentic,man,robot,agent,agent,man-robot,agent-agent,1
3c4041336a0246e79c4964d6d75ec589,a man touching a robot,0005.jpg,touching,agentic,man,robot,agent,agent,man-robot,agent-agent,0
3c4041336a0246e79c4964d6d75ec589,a man touching a robot,0011.jpg,touching,agentic,man,robot,agent,agent,man-robot,agent-agent,0
3c4041336a0246e79c4964d6d75ec589,a man touching a robot,0010.jpg,touching,agentic,man,robot,agent,agent,man-robot,agent-agent,0
3c4041336a0246e79c4964d6d75ec589,a man touching a robot,0004.jpg,touching,agentic,man,robot,agent,agent,man-robot,agent-agent,1
3c4041336a0246e79c4964d6d75ec589,a man touching a robot,0000.jpg,touching,agentic,man,robot,agent,agent,man-robot,agent-agent,0
3c4041336a0246e79c4964d6d75ec589,a man touching a robot,0014.jpg,touching,agentic,man,robot,agent,agent,man-robot,agent-agent,0
3c4041336a0246e79c4964d6d75ec589,a man touching a robot,0015.jpg,touching,agentic,man,robot,agent,agent,man-robot,agent-agent,1
3c4041336a0246e79c4964d6d75ec589,a man touching a robot,0001.jpg,touching,agentic,man,robot,agent,agent,man-robot,agent-agent,0
3c4041336a0246e79c4964d6d75ec589,a man touching a robot,0003.jpg,touching,agentic,man,robot,agent,agent,man-robot,agent-agent,0
3c4041336a0246e79c4964d6d75ec589,a man touching a robot,0017.png,touching,agentic,man,robot,agent,agent,man-robot,agent-agent,1
3c4041336a0246e79c4964d6d75ec589,a man touching a robot,0002.jpg,touching,agentic,man,robot,agent,agent,man-robot,agent-agent,1
3c4041336a0246e79c4964d6d75ec589,a man touching a robot,0016.jpg,touching,agentic,man,robot,agent,agent,man-robot,agent-agent,0
3c4041336a0246e79c4964d6d75ec589,a man touching a robot,0009.jpg,touching,agentic,man,robot,agent,agent,man-robot,agent-agent,0
3c4041336a0246e79c4964d6d75ec589,a man touching a robot,0008.jpg,touching,agentic,man,robot,agent,agent,man-robot,agent-agent,1
3c4041336a0246e79c4964d6d75ec589,a knife tied to a blanket,0012.jpg,tied to,physical,knife,blanket,object,object,knife-blanket,object-object,0
3c4041336a0246e79c4964d6d75ec589,a knife tied to a blanket,0006.jpg,tied to,physical,knife,blanket,object,object,knife-blanket,object-object,0
3c4041336a0246e79c4964d6d75ec589,a knife tied to a blanket,0007.jpg,tied to,physical,knife,blanket,object,object,knife-blanket,object-object,0
3c4041336a0246e79c4964d6d75ec589,a knife tied to a blanket,0013.jpg,tied to,physical,knife,blanket,object,object,knife-blanket,object-object,1
3c4041336a0246e79c4964d6d75ec589,a knife tied to a blanket,0005.jpg,tied to,physical,knife,blanket,object,object,knife-blanket,object-object,0
3c4041336a0246e79c4964d6d75ec589,a knife tied to a blanket,0011.jpg,tied to,physical,knife,blanket,object,object,knife-blanket,object-object,0
3c4041336a0246e79c4964d6d75ec589,a knife tied to a blanket,0010.jpg,tied to,physical,knife,blanket,object,object,knife-blanket,object-object,0
3c4041336a0246e79c4964d6d75ec589,a knife tied to a blanket,0004.jpg,tied to,physical,knife,blanket,object,object,knife-blanket,object-object,0
3c4041336a0246e79c4964d6d75ec589,a knife tied to a blanket,0000.jpg,tied to,physical,knife,blanket,object,object,knife-blanket,object-object,0
3c4041336a0246e79c4964d6d75ec589,a knife tied to a blanket,0014.jpg,tied to,physical,knife,blanket,object,object,knife-blanket,object-object,0
3c4041336a0246e79c4964d6d75ec589,a knife tied to a blanket,0015.jpg,tied to,physical,knife,blanket,object,object,knife-blanket,object-object,0
3c4041336a0246e79c4964d6d75ec589,a knife tied to a blanket,0001.jpg,tied to,physical,knife,blanket,object,object,knife-blanket,object-object,0
3c4041336a0246e79c4964d6d75ec589,a knife tied to a blanket,0017.jpg,tied to,physical,knife,blanket,object,object,knife-blanket,object-object,0
3c4041336a0246e79c4964d6d75ec589,a knife tied to a blanket,0003.jpg,tied to,physical,knife,blanket,object,object,knife-blanket,object-object,0
3c4041336a0246e79c4964d6d75ec589,a knife tied to a blanket,0002.jpg,tied to,physical,knife,blanket,object,object,knife-blanket,object-object,0
3c4041336a0246e79c4964d6d75ec589,a knife tied to a blanket,0016.jpg,tied to,physical,knife,blanket,object,object,knife-blanket,object-object,0
3c4041336a0246e79c4964d6d75ec589,a knife tied to a blanket,0009.jpg,tied to,physical,knife,blanket,object,object,knife-blanket,object-object,0
3c4041336a0246e79c4964d6d75ec589,a knife tied to a blanket,0008.jpg,tied to,physical,knife,blanket,object,object,knife-blanket,object-object,0
3c4041336a0246e79c4964d6d75ec589,a teacup near a cylinder,0012.jpg,near,physical,teacup,cylinder,object,object,teacup-cylinder,object-object,0
3c4041336a0246e79c4964d6d75ec589,a teacup near a cylinder,0006.jpg,near,physical,teacup,cylinder,object,object,teacup-cylinder,object-object,0
3c4041336a0246e79c4964d6d75ec589,a teacup near a cylinder,0007.jpg,near,physical,teacup,cylinder,object,object,teacup-cylinder,object-object,0
3c4041336a0246e79c4964d6d75ec589,a teacup near a cylinder,0013.jpg,near,physical,teacup,cylinder,object,object,teacup-cylinder,object-object,0
3c4041336a0246e79c4964d6d75ec589,a teacup near a cylinder,0005.jpg,near,physical,teacup,cylinder,object,object,teacup-cylinder,object-object,0
3c4041336a0246e79c4964d6d75ec589,a teacup near a cylinder,0011.jpg,near,physical,teacup,cylinder,object,object,teacup-cylinder,object-object,0
3c4041336a0246e79c4964d6d75ec589,a teacup near a cylinder,0010.jpg,near,physical,teacup,cylinder,object,object,teacup-cylinder,object-object,0
3c4041336a0246e79c4964d6d75ec589,a teacup near a cylinder,0004.jpg,near,physical,teacup,cylinder,object,object,teacup-cylinder,object-object,0
3c4041336a0246e79c4964d6d75ec589,a teacup near a cylinder,0000.jpg,near,physical,teacup,cylinder,object,object,teacup-cylinder,object-object,1
3c4041336a0246e79c4964d6d75ec589,a teacup near a cylinder,0014.jpg,near,physical,teacup,cylinder,object,object,teacup-cylinder,object-object,0
3c4041336a0246e79c4964d6d75ec589,a teacup near a cylinder,0015.jpg,near,physical,teacup,cylinder,object,object,teacup-cylinder,object-object,1
3c4041336a0246e79c4964d6d75ec589,a teacup near a cylinder,0001.jpg,near,physical,teacup,cylinder,object,object,teacup-cylinder,object-object,0
3c4041336a0246e79c4964d6d75ec589,a teacup near a cylinder,0017.jpg,near,physical,teacup,cylinder,object,object,teacup-cylinder,object-object,0
