ID,Prompt,Relation1,Relation2,Image,Type,Agree
22,a woman helping an iguana with the iguana helping a tiger,helping,helping,a_woman_helping_an_iguana_with_the_iguana_helping_a_tiger_image_5.png,Agentic/Agentic,0.0
22,a woman helping an iguana with the iguana helping a tiger,helping,helping,a_woman_helping_an_iguana_with_the_iguana_helping_a_tiger_image_6.png,Agentic/Agentic,0.0
22,a woman helping an iguana with the iguana helping a tiger,helping,helping,a_woman_helping_an_iguana_with_the_iguana_helping_a_tiger_image_7.png,Agentic/Agentic,0.0
22,a woman helping an iguana with the iguana helping a tiger,helping,helping,a_woman_helping_an_iguana_with_the_iguana_helping_a_tiger_image_8.png,Agentic/Agentic,0.0
22,a woman helping an iguana with the iguana helping a tiger,helping,helping,a_woman_helping_an_iguana_with_the_iguana_helping_a_tiger_image_9.png,Agentic/Agentic,0.0
22,a woman helping an iguana with the iguana helping a tiger,helping,helping,a_woman_helping_an_iguana_with_the_iguana_helping_a_tiger_image_10.png,Agentic/Agentic,0.0
22,an iguana in a robot with the robot pushing a bowl,in,pushing,an_iguana_in_a_robot_with_the_robot_pushing_a_bowl_image_1.png,Physical/Agentic,0.0
22,an iguana in a robot with the robot pushing a bowl,in,pushing,an_iguana_in_a_robot_with_the_robot_pushing_a_bowl_image_2.png,Physical/Agentic,1.0
22,an iguana in a robot with the robot pushing a bowl,in,pushing,an_iguana_in_a_robot_with_the_robot_pushing_a_bowl_image_3.png,Physical/Agentic,0.0
22,an iguana in a robot with the robot pushing a bowl,in,pushing,an_iguana_in_a_robot_with_the_robot_pushing_a_bowl_image_4.png,Physical/Agentic,0.0
22,an iguana in a robot with the robot pushing a bowl,in,pushing,an_iguana_in_a_robot_with_the_robot_pushing_a_bowl_image_5.png,Physical/Agentic,0.0
22,an iguana in a robot with the robot pushing a bowl,in,pushing,an_iguana_in_a_robot_with_the_robot_pushing_a_bowl_image_6.png,Physical/Agentic,0.0
22,an iguana in a robot with the robot pushing a bowl,in,pushing,an_iguana_in_a_robot_with_the_robot_pushing_a_bowl_image_7.png,Physical/Agentic,1.0
22,an iguana in a robot with the robot pushing a bowl,in,pushing,an_iguana_in_a_robot_with_the_robot_pushing_a_bowl_image_8.png,Physical/Agentic,0.0
22,an iguana in a robot with the robot pushing a bowl,in,pushing,an_iguana_in_a_robot_with_the_robot_pushing_a_bowl_image_9.png,Physical/Agentic,1.0
22,an iguana in a robot with the robot pushing a bowl,in,pushing,an_iguana_in_a_robot_with_the_robot_pushing_a_bowl_image_10.png,Physical/Agentic,0.0
22,a child helping a man with the man on a rabbit,helping,on,a_child_helping_a_man_with_the_man_on_a_rabbit_image_1.png,Agentic/Physical,0.0
22,a child helping a man with the man on a rabbit,helping,on,a_child_helping_a_man_with_the_man_on_a_rabbit_image_2.png,Agentic/Physical,0.0
22,a child helping a man with the man on a rabbit,helping,on,a_child_helping_a_man_with_the_man_on_a_rabbit_image_3.png,Agentic/Physical,0.0
22,a child helping a man with the man on a rabbit,helping,on,a_child_helping_a_man_with_the_man_on_a_rabbit_image_4.png,Agentic/Physical,0.0
22,a child helping a man with the man on a rabbit,helping,on,a_child_helping_a_man_with_the_man_on_a_rabbit_image_5.png,Agentic/Physical,0.0
22,a child helping a man with the man on a rabbit,helping,on,a_child_helping_a_man_with_the_man_on_a_rabbit_image_6.png,Agentic/Physical,0.0
22,a child helping a man with the man on a rabbit,helping,on,a_child_helping_a_man_with_the_man_on_a_rabbit_image_7.png,Agentic/Physical,0.0
22,a child helping a man with the man on a rabbit,helping,on,a_child_helping_a_man_with_the_man_on_a_rabbit_image_8.png,Agentic/Physical,0.0
22,a child helping a man with the man on a rabbit,helping,on,a_child_helping_a_man_with_the_man_on_a_rabbit_image_9.png,Agentic/Physical,0.0
22,a child helping a man with the man on a rabbit,helping,on,a_child_helping_a_man_with_the_man_on_a_rabbit_image_10.png,Agentic/Physical,0.0
22,a child hugging a man with the man hugging a box,hugging,hugging,a_child_hugging_a_man_with_the_man_hugging_a_box_image_1.png,Agentic/Agentic,0.0
22,a child hugging a man with the man hugging a box,hugging,hugging,a_child_hugging_a_man_with_the_man_hugging_a_box_image_2.png,Agentic/Agentic,1.0
22,a child hugging a man with the man hugging a box,hugging,hugging,a_child_hugging_a_man_with_the_man_hugging_a_box_image_3.png,Agentic/Agentic,0.0
22,a child hugging a man with the man hugging a box,hugging,hugging,a_child_hugging_a_man_with_the_man_hugging_a_box_image_4.png,Agentic/Agentic,0.0
22,a child hugging a man with the man hugging a box,hugging,hugging,a_child_hugging_a_man_with_the_man_hugging_a_box_image_5.png,Agentic/Agentic,0.0
22,a child hugging a man with the man hugging a box,hugging,hugging,a_child_hugging_a_man_with_the_man_hugging_a_box_image_6.png,Agentic/Agentic,0.0
22,a child hugging a man with the man hugging a box,hugging,hugging,a_child_hugging_a_man_with_the_man_hugging_a_box_image_7.png,Agentic/Agentic,1.0
22,a child hugging a man with the man hugging a box,hugging,hugging,a_child_hugging_a_man_with_the_man_hugging_a_box_image_8.png,Agentic/Agentic,1.0
22,a child hugging a man with the man hugging a box,hugging,hugging,a_child_hugging_a_man_with_the_man_hugging_a_box_image_9.png,Agentic/Agentic,1.0
22,a child hugging a man with the man hugging a box,hugging,hugging,a_child_hugging_a_man_with_the_man_hugging_a_box_image_10.png,Agentic/Agentic,0.0
22,a man pushing a robot with the robot pulling a box,pushing,pulling,a_man_pushing_a_robot_with_the_robot_pulling_a_box_image_1.png,Agentic/Agentic,0.0
22,a man pushing a robot with the robot pulling a box,pushing,pulling,a_man_pushing_a_robot_with_the_robot_pulling_a_box_image_2.png,Agentic/Agentic,0.0
22,a man pushing a robot with the robot pulling a box,pushing,pulling,a_man_pushing_a_robot_with_the_robot_pulling_a_box_image_3.png,Agentic/Agentic,0.0
22,a man pushing a robot with the robot pulling a box,pushing,pulling,a_man_pushing_a_robot_with_the_robot_pulling_a_box_image_4.png,Agentic/Agentic,0.0
22,a man pushing a robot with the robot pulling a box,pushing,pulling,a_man_pushing_a_robot_with_the_robot_pulling_a_box_image_5.png,Agentic/Agentic,0.0
22,a man pushing a robot with the robot pulling a box,pushing,pulling,a_man_pushing_a_robot_with_the_robot_pulling_a_box_image_6.png,Agentic/Agentic,0.0
22,a man pushing a robot with the robot pulling a box,pushing,pulling,a_man_pushing_a_robot_with_the_robot_pulling_a_box_image_7.png,Agentic/Agentic,0.0
22,a man pushing a robot with the robot pulling a box,pushing,pulling,a_man_pushing_a_robot_with_the_robot_pulling_a_box_image_8.png,Agentic/Agentic,0.0
22,a man pushing a robot with the robot pulling a box,pushing,pulling,a_man_pushing_a_robot_with_the_robot_pulling_a_box_image_9.png,Agentic/Agentic,0.0
22,a man pushing a robot with the robot pulling a box,pushing,pulling,a_man_pushing_a_robot_with_the_robot_pulling_a_box_image_10.png,Agentic/Agentic,0.0
22,a woman pulling a car with the car occluded by a box,pulling,occluded by,a_woman_pulling_a_car_with_the_car_occluded_by_a_box_image_1.png,Agentic/Physical,0.0
22,a woman pulling a car with the car occluded by a box,pulling,occluded by,a_woman_pulling_a_car_with_the_car_occluded_by_a_box_image_2.png,Agentic/Physical,1.0
22,a woman pulling a car with the car occluded by a box,pulling,occluded by,a_woman_pulling_a_car_with_the_car_occluded_by_a_box_image_3.png,Agentic/Physical,0.0
22,a woman pulling a car with the car occluded by a box,pulling,occluded by,a_woman_pulling_a_car_with_the_car_occluded_by_a_box_image_4.png,Agentic/Physical,0.0
22,a woman pulling a car with the car occluded by a box,pulling,occluded by,a_woman_pulling_a_car_with_the_car_occluded_by_a_box_image_5.png,Agentic/Physical,0.0
22,a woman pulling a car with the car occluded by a box,pulling,occluded by,a_woman_pulling_a_car_with_the_car_occluded_by_a_box_image_6.png,Agentic/Physical,0.0
22,a woman pulling a car with the car occluded by a box,pulling,occluded by,a_woman_pulling_a_car_with_the_car_occluded_by_a_box_image_7.png,Agentic/Physical,1.0
22,a woman pulling a car with the car occluded by a box,pulling,occluded by,a_woman_pulling_a_car_with_the_car_occluded_by_a_box_image_8.png,Agentic/Physical,1.0
22,a woman pulling a car with the car occluded by a box,pulling,occluded by,a_woman_pulling_a_car_with_the_car_occluded_by_a_box_image_9.png,Agentic/Physical,0.0
22,a woman pulling a car with the car occluded by a box,pulling,occluded by,a_woman_pulling_a_car_with_the_car_occluded_by_a_box_image_10.png,Agentic/Physical,1.0
22,a man helping a child with the child near a woman,helping,near,a_man_helping_a_child_with_the_child_near_a_woman_image_1.png,Agentic/Physical,0.0
22,a man helping a child with the child near a woman,helping,near,a_man_helping_a_child_with_the_child_near_a_woman_image_2.png,Agentic/Physical,0.0
22,a man helping a child with the child near a woman,helping,near,a_man_helping_a_child_with_the_child_near_a_woman_image_3.png,Agentic/Physical,0.0
22,a man helping a child with the child near a woman,helping,near,a_man_helping_a_child_with_the_child_near_a_woman_image_4.png,Agentic/Physical,1.0
22,a man helping a child with the child near a woman,helping,near,a_man_helping_a_child_with_the_child_near_a_woman_image_5.png,Agentic/Physical,1.0
22,a man helping a child with the child near a woman,helping,near,a_man_helping_a_child_with_the_child_near_a_woman_image_6.png,Agentic/Physical,0.0
22,a man helping a child with the child near a woman,helping,near,a_man_helping_a_child_with_the_child_near_a_woman_image_7.png,Agentic/Physical,1.0
22,a man helping a child with the child near a woman,helping,near,a_man_helping_a_child_with_the_child_near_a_woman_image_8.png,Agentic/Physical,1.0
22,a man helping a child with the child near a woman,helping,near,a_man_helping_a_child_with_the_child_near_a_woman_image_9.png,Agentic/Physical,0.0
22,a man helping a child with the child near a woman,helping,near,a_man_helping_a_child_with_the_child_near_a_woman_image_10.png,Agentic/Physical,1.0
22,a spoon on a box with the box occluded by a cylinder,on,occluded by,a_spoon_on_a_box_with_the_box_occluded_by_a_cylinder_image_1.png,Physical/Physical,0.0
22,a spoon on a box with the box occluded by a cylinder,on,occluded by,a_spoon_on_a_box_with_the_box_occluded_by_a_cylinder_image_2.png,Physical/Physical,0.0
22,a spoon on a box with the box occluded by a cylinder,on,occluded by,a_spoon_on_a_box_with_the_box_occluded_by_a_cylinder_image_3.png,Physical/Physical,0.0
22,a spoon on a box with the box occluded by a cylinder,on,occluded by,a_spoon_on_a_box_with_the_box_occluded_by_a_cylinder_image_4.png,Physical/Physical,0.0
22,a spoon on a box with the box occluded by a cylinder,on,occluded by,a_spoon_on_a_box_with_the_box_occluded_by_a_cylinder_image_5.png,Physical/Physical,0.0
22,a spoon on a box with the box occluded by a cylinder,on,occluded by,a_spoon_on_a_box_with_the_box_occluded_by_a_cylinder_image_6.png,Physical/Physical,0.0
22,a spoon on a box with the box occluded by a cylinder,on,occluded by,a_spoon_on_a_box_with_the_box_occluded_by_a_cylinder_image_7.png,Physical/Physical,0.0
22,a spoon on a box with the box occluded by a cylinder,on,occluded by,a_spoon_on_a_box_with_the_box_occluded_by_a_cylinder_image_8.png,Physical/Physical,0.0
22,a spoon on a box with the box occluded by a cylinder,on,occluded by,a_spoon_on_a_box_with_the_box_occluded_by_a_cylinder_image_9.png,Physical/Physical,0.0
22,a spoon on a box with the box occluded by a cylinder,on,occluded by,a_spoon_on_a_box_with_the_box_occluded_by_a_cylinder_image_10.png,Physical/Physical,0.0
22,a teacup hanging over a blanket with the blanket hanging over a car,hanging over,hanging over,a_teacup_hanging_over_a_blanket_with_the_blanket_hanging_over_a_car_image_1.png,Physical/Physical,0.0
22,a teacup hanging over a blanket with the blanket hanging over a car,hanging over,hanging over,a_teacup_hanging_over_a_blanket_with_the_blanket_hanging_over_a_car_image_2.png,Physical/Physical,0.0
22,a teacup hanging over a blanket with the blanket hanging over a car,hanging over,hanging over,a_teacup_hanging_over_a_blanket_with_the_blanket_hanging_over_a_car_image_3.png,Physical/Physical,0.0
22,a teacup hanging over a blanket with the blanket hanging over a car,hanging over,hanging over,a_teacup_hanging_over_a_blanket_with_the_blanket_hanging_over_a_car_image_4.png,Physical/Physical,0.0
22,a teacup hanging over a blanket with the blanket hanging over a car,hanging over,hanging over,a_teacup_hanging_over_a_blanket_with_the_blanket_hanging_over_a_car_image_5.png,Physical/Physical,0.0
22,a teacup hanging over a blanket with the blanket hanging over a car,hanging over,hanging over,a_teacup_hanging_over_a_blanket_with_the_blanket_hanging_over_a_car_image_6.png,Physical/Physical,0.0
22,a teacup hanging over a blanket with the blanket hanging over a car,hanging over,hanging over,a_teacup_hanging_over_a_blanket_with_the_blanket_hanging_over_a_car_image_7.png,Physical/Physical,0.0
22,a teacup hanging over a blanket with the blanket hanging over a car,hanging over,hanging over,a_teacup_hanging_over_a_blanket_with_the_blanket_hanging_over_a_car_image_8.png,Physical/Physical,0.0
22,a teacup hanging over a blanket with the blanket hanging over a car,hanging over,hanging over,a_teacup_hanging_over_a_blanket_with_the_blanket_hanging_over_a_car_image_9.png,Physical/Physical,0.0
22,a teacup hanging over a blanket with the blanket hanging over a car,hanging over,hanging over,a_teacup_hanging_over_a_blanket_with_the_blanket_hanging_over_a_car_image_10.png,Physical/Physical,0.0
22,a teacup occluded by a cylinder with the cylinder under a box,occluded by,under,a_teacup_occluded_by_a_cylinder_with_the_cylinder_under_a_box_image_1.png,Physical/Physical,0.0
22,a teacup occluded by a cylinder with the cylinder under a box,occluded by,under,a_teacup_occluded_by_a_cylinder_with_the_cylinder_under_a_box_image_2.png,Physical/Physical,0.0
22,a teacup occluded by a cylinder with the cylinder under a box,occluded by,under,a_teacup_occluded_by_a_cylinder_with_the_cylinder_under_a_box_image_3.png,Physical/Physical,0.0
22,a teacup occluded by a cylinder with the cylinder under a box,occluded by,under,a_teacup_occluded_by_a_cylinder_with_the_cylinder_under_a_box_image_4.png,Physical/Physical,0.0
22,a teacup occluded by a cylinder with the cylinder under a box,occluded by,under,a_teacup_occluded_by_a_cylinder_with_the_cylinder_under_a_box_image_5.png,Physical/Physical,0.0
22,a teacup occluded by a cylinder with the cylinder under a box,occluded by,under,a_teacup_occluded_by_a_cylinder_with_the_cylinder_under_a_box_image_6.png,Physical/Physical,0.0
22,a teacup occluded by a cylinder with the cylinder under a box,occluded by,under,a_teacup_occluded_by_a_cylinder_with_the_cylinder_under_a_box_image_7.png,Physical/Physical,0.0
22,a teacup occluded by a cylinder with the cylinder under a box,occluded by,under,a_teacup_occluded_by_a_cylinder_with_the_cylinder_under_a_box_image_8.png,Physical/Physical,0.0
22,a teacup occluded by a cylinder with the cylinder under a box,occluded by,under,a_teacup_occluded_by_a_cylinder_with_the_cylinder_under_a_box_image_9.png,Physical/Physical,0.0
22,a teacup occluded by a cylinder with the cylinder under a box,occluded by,under,a_teacup_occluded_by_a_cylinder_with_the_cylinder_under_a_box_image_10.png,Physical/Physical,0.0
22,a woman occluded by a robot with the robot pushing a car,occluded by,pushing,a_woman_occluded_by_a_robot_with_the_robot_pushing_a_car_image_1.png,Physical/Agentic,0.0
22,a woman occluded by a robot with the robot pushing a car,occluded by,pushing,a_woman_occluded_by_a_robot_with_the_robot_pushing_a_car_image_2.png,Physical/Agentic,0.0
22,a woman occluded by a robot with the robot pushing a car,occluded by,pushing,a_woman_occluded_by_a_robot_with_the_robot_pushing_a_car_image_3.png,Physical/Agentic,0.0
22,a woman occluded by a robot with the robot pushing a car,occluded by,pushing,a_woman_occluded_by_a_robot_with_the_robot_pushing_a_car_image_4.png,Physical/Agentic,1.0
22,a woman occluded by a robot with the robot pushing a car,occluded by,pushing,a_woman_occluded_by_a_robot_with_the_robot_pushing_a_car_image_5.png,Physical/Agentic,0.0
22,a woman occluded by a robot with the robot pushing a car,occluded by,pushing,a_woman_occluded_by_a_robot_with_the_robot_pushing_a_car_image_6.png,Physical/Agentic,0.0
22,a woman occluded by a robot with the robot pushing a car,occluded by,pushing,a_woman_occluded_by_a_robot_with_the_robot_pushing_a_car_image_7.png,Physical/Agentic,0.0
22,a woman occluded by a robot with the robot pushing a car,occluded by,pushing,a_woman_occluded_by_a_robot_with_the_robot_pushing_a_car_image_8.png,Physical/Agentic,1.0
22,a woman occluded by a robot with the robot pushing a car,occluded by,pushing,a_woman_occluded_by_a_robot_with_the_robot_pushing_a_car_image_9.png,Physical/Agentic,0.0
22,a woman occluded by a robot with the robot pushing a car,occluded by,pushing,a_woman_occluded_by_a_robot_with_the_robot_pushing_a_car_image_10.png,Physical/Agentic,0.0
22,a woman near a man with the man hindering a cylinder,near,hindering,a_woman_near_a_man_with_the_man_hindering_a_cylinder_image_1.png,Physical/Agentic,1.0
22,a woman near a man with the man hindering a cylinder,near,hindering,a_woman_near_a_man_with_the_man_hindering_a_cylinder_image_2.png,Physical/Agentic,1.0
22,a woman near a man with the man hindering a cylinder,near,hindering,a_woman_near_a_man_with_the_man_hindering_a_cylinder_image_3.png,Physical/Agentic,1.0
22,a woman near a man with the man hindering a cylinder,near,hindering,a_woman_near_a_man_with_the_man_hindering_a_cylinder_image_4.png,Physical/Agentic,1.0
22,a woman near a man with the man hindering a cylinder,near,hindering,a_woman_near_a_man_with_the_man_hindering_a_cylinder_image_5.png,Physical/Agentic,0.0
22,a woman near a man with the man hindering a cylinder,near,hindering,a_woman_near_a_man_with_the_man_hindering_a_cylinder_image_6.png,Physical/Agentic,0.0
22,a woman near a man with the man hindering a cylinder,near,hindering,a_woman_near_a_man_with_the_man_hindering_a_cylinder_image_7.png,Physical/Agentic,0.0
22,a woman near a man with the man hindering a cylinder,near,hindering,a_woman_near_a_man_with_the_man_hindering_a_cylinder_image_8.png,Physical/Agentic,0.0
22,a woman near a man with the man hindering a cylinder,near,hindering,a_woman_near_a_man_with_the_man_hindering_a_cylinder_image_9.png,Physical/Agentic,1.0
22,a woman near a man with the man hindering a cylinder,near,hindering,a_woman_near_a_man_with_the_man_hindering_a_cylinder_image_10.png,Physical/Agentic,0.0
22,a teacup on a bowl with the bowl in a car,on,in,a_teacup_on_a_bowl_with_the_bowl_in_a_car_image_1.png,Physical/Physical,1.0
22,a teacup on a bowl with the bowl in a car,on,in,a_teacup_on_a_bowl_with_the_bowl_in_a_car_image_2.png,Physical/Physical,0.0
22,a teacup on a bowl with the bowl in a car,on,in,a_teacup_on_a_bowl_with_the_bowl_in_a_car_image_3.png,Physical/Physical,0.0
22,a teacup on a bowl with the bowl in a car,on,in,a_teacup_on_a_bowl_with_the_bowl_in_a_car_image_4.png,Physical/Physical,0.0
22,a teacup on a bowl with the bowl in a car,on,in,a_teacup_on_a_bowl_with_the_bowl_in_a_car_image_5.png,Physical/Physical,0.0
22,a teacup on a bowl with the bowl in a car,on,in,a_teacup_on_a_bowl_with_the_bowl_in_a_car_image_6.png,Physical/Physical,0.0
22,a teacup on a bowl with the bowl in a car,on,in,a_teacup_on_a_bowl_with_the_bowl_in_a_car_image_7.png,Physical/Physical,1.0
22,a teacup on a bowl with the bowl in a car,on,in,a_teacup_on_a_bowl_with_the_bowl_in_a_car_image_8.png,Physical/Physical,0.0
22,a teacup on a bowl with the bowl in a car,on,in,a_teacup_on_a_bowl_with_the_bowl_in_a_car_image_9.png,Physical/Physical,1.0
22,a teacup on a bowl with the bowl in a car,on,in,a_teacup_on_a_bowl_with_the_bowl_in_a_car_image_10.png,Physical/Physical,0.0
22,a child chasing a monkey with the monkey chasing a rabbit,chasing,chasing,a_child_chasing_a_monkey_with_the_monkey_chasing_a_rabbit_image_1.png,Agentic/Agentic,0.0
22,a child chasing a monkey with the monkey chasing a rabbit,chasing,chasing,a_child_chasing_a_monkey_with_the_monkey_chasing_a_rabbit_image_2.png,Agentic/Agentic,0.0
22,a child chasing a monkey with the monkey chasing a rabbit,chasing,chasing,a_child_chasing_a_monkey_with_the_monkey_chasing_a_rabbit_image_3.png,Agentic/Agentic,1.0
22,a child chasing a monkey with the monkey chasing a rabbit,chasing,chasing,a_child_chasing_a_monkey_with_the_monkey_chasing_a_rabbit_image_4.png,Agentic/Agentic,0.0
22,a child chasing a monkey with the monkey chasing a rabbit,chasing,chasing,a_child_chasing_a_monkey_with_the_monkey_chasing_a_rabbit_image_5.png,Agentic/Agentic,0.0
22,a child chasing a monkey with the monkey chasing a rabbit,chasing,chasing,a_child_chasing_a_monkey_with_the_monkey_chasing_a_rabbit_image_6.png,Agentic/Agentic,0.0
22,a child chasing a monkey with the monkey chasing a rabbit,chasing,chasing,a_child_chasing_a_monkey_with_the_monkey_chasing_a_rabbit_image_7.png,Agentic/Agentic,0.0
22,a child chasing a monkey with the monkey chasing a rabbit,chasing,chasing,a_child_chasing_a_monkey_with_the_monkey_chasing_a_rabbit_image_8.png,Agentic/Agentic,1.0
22,a child chasing a monkey with the monkey chasing a rabbit,chasing,chasing,a_child_chasing_a_monkey_with_the_monkey_chasing_a_rabbit_image_9.png,Agentic/Agentic,0.0
22,a child chasing a monkey with the monkey chasing a rabbit,chasing,chasing,a_child_chasing_a_monkey_with_the_monkey_chasing_a_rabbit_image_10.png,Agentic/Agentic,0.0
22,a monkey pushing a robot with the robot pushing an iguana,pushing,pushing,a_monkey_pushing_a_robot_with_the_robot_pushing_an_iguana_image_1.png,Agentic/Agentic,1.0
22,a monkey pushing a robot with the robot pushing an iguana,pushing,pushing,a_monkey_pushing_a_robot_with_the_robot_pushing_an_iguana_image_2.png,Agentic/Agentic,0.0
22,a monkey pushing a robot with the robot pushing an iguana,pushing,pushing,a_monkey_pushing_a_robot_with_the_robot_pushing_an_iguana_image_3.png,Agentic/Agentic,0.0
22,a monkey pushing a robot with the robot pushing an iguana,pushing,pushing,a_monkey_pushing_a_robot_with_the_robot_pushing_an_iguana_image_4.png,Agentic/Agentic,1.0
22,a monkey pushing a robot with the robot pushing an iguana,pushing,pushing,a_monkey_pushing_a_robot_with_the_robot_pushing_an_iguana_image_5.png,Agentic/Agentic,0.0
22,a monkey pushing a robot with the robot pushing an iguana,pushing,pushing,a_monkey_pushing_a_robot_with_the_robot_pushing_an_iguana_image_6.png,Agentic/Agentic,0.0
22,a monkey pushing a robot with the robot pushing an iguana,pushing,pushing,a_monkey_pushing_a_robot_with_the_robot_pushing_an_iguana_image_7.png,Agentic/Agentic,1.0
22,a monkey pushing a robot with the robot pushing an iguana,pushing,pushing,a_monkey_pushing_a_robot_with_the_robot_pushing_an_iguana_image_8.png,Agentic/Agentic,1.0
22,a monkey pushing a robot with the robot pushing an iguana,pushing,pushing,a_monkey_pushing_a_robot_with_the_robot_pushing_an_iguana_image_9.png,Agentic/Agentic,0.0
22,a monkey pushing a robot with the robot pushing an iguana,pushing,pushing,a_monkey_pushing_a_robot_with_the_robot_pushing_an_iguana_image_10.png,Agentic/Agentic,0.0
22,a spoon tied to a box with the box tied to a cylinder,tied to,tied to,a_spoon_tied_to_a_box_with_the_box_tied_to_a_cylinder_image_1.png,Physical/Physical,0.0
22,a spoon tied to a box with the box tied to a cylinder,tied to,tied to,a_spoon_tied_to_a_box_with_the_box_tied_to_a_cylinder_image_2.png,Physical/Physical,0.0
22,a spoon tied to a box with the box tied to a cylinder,tied to,tied to,a_spoon_tied_to_a_box_with_the_box_tied_to_a_cylinder_image_3.png,Physical/Physical,0.0
22,a spoon tied to a box with the box tied to a cylinder,tied to,tied to,a_spoon_tied_to_a_box_with_the_box_tied_to_a_cylinder_image_4.png,Physical/Physical,0.0
22,a spoon tied to a box with the box tied to a cylinder,tied to,tied to,a_spoon_tied_to_a_box_with_the_box_tied_to_a_cylinder_image_5.png,Physical/Physical,0.0
22,a spoon tied to a box with the box tied to a cylinder,tied to,tied to,a_spoon_tied_to_a_box_with_the_box_tied_to_a_cylinder_image_6.png,Physical/Physical,1.0
22,a spoon tied to a box with the box tied to a cylinder,tied to,tied to,a_spoon_tied_to_a_box_with_the_box_tied_to_a_cylinder_image_7.png,Physical/Physical,0.0
22,a spoon tied to a box with the box tied to a cylinder,tied to,tied to,a_spoon_tied_to_a_box_with_the_box_tied_to_a_cylinder_image_8.png,Physical/Physical,0.0
22,a spoon tied to a box with the box tied to a cylinder,tied to,tied to,a_spoon_tied_to_a_box_with_the_box_tied_to_a_cylinder_image_9.png,Physical/Physical,0.0
22,a spoon tied to a box with the box tied to a cylinder,tied to,tied to,a_spoon_tied_to_a_box_with_the_box_tied_to_a_cylinder_image_10.png,Physical/Physical,0.0
22,a monkey pushing a robot with the robot touching an iguana,pushing,touching,a_monkey_pushing_a_robot_with_the_robot_touching_an_iguana_image_1.png,Agentic/Agentic,0.0
22,a monkey pushing a robot with the robot touching an iguana,pushing,touching,a_monkey_pushing_a_robot_with_the_robot_touching_an_iguana_image_2.png,Agentic/Agentic,0.0
22,a monkey pushing a robot with the robot touching an iguana,pushing,touching,a_monkey_pushing_a_robot_with_the_robot_touching_an_iguana_image_3.png,Agentic/Agentic,0.0
22,a monkey pushing a robot with the robot touching an iguana,pushing,touching,a_monkey_pushing_a_robot_with_the_robot_touching_an_iguana_image_4.png,Agentic/Agentic,0.0
22,a monkey pushing a robot with the robot touching an iguana,pushing,touching,a_monkey_pushing_a_robot_with_the_robot_touching_an_iguana_image_5.png,Agentic/Agentic,0.0
22,a monkey pushing a robot with the robot touching an iguana,pushing,touching,a_monkey_pushing_a_robot_with_the_robot_touching_an_iguana_image_6.png,Agentic/Agentic,0.0
22,a monkey pushing a robot with the robot touching an iguana,pushing,touching,a_monkey_pushing_a_robot_with_the_robot_touching_an_iguana_image_7.png,Agentic/Agentic,0.0
22,a monkey pushing a robot with the robot touching an iguana,pushing,touching,a_monkey_pushing_a_robot_with_the_robot_touching_an_iguana_image_8.png,Agentic/Agentic,0.0
22,a monkey pushing a robot with the robot touching an iguana,pushing,touching,a_monkey_pushing_a_robot_with_the_robot_touching_an_iguana_image_9.png,Agentic/Agentic,0.0
22,a monkey pushing a robot with the robot touching an iguana,pushing,touching,a_monkey_pushing_a_robot_with_the_robot_touching_an_iguana_image_10.png,Agentic/Agentic,0.0
22,a tiger chasing a rabbit with the rabbit chasing an iguana,chasing,chasing,a_tiger_chasing_a_rabbit_with_the_rabbit_chasing_an_iguana_image_1.png,Agentic/Agentic,0.0
22,a tiger chasing a rabbit with the rabbit chasing an iguana,chasing,chasing,a_tiger_chasing_a_rabbit_with_the_rabbit_chasing_an_iguana_image_2.png,Agentic/Agentic,0.0
22,a tiger chasing a rabbit with the rabbit chasing an iguana,chasing,chasing,a_tiger_chasing_a_rabbit_with_the_rabbit_chasing_an_iguana_image_3.png,Agentic/Agentic,0.0
22,a tiger chasing a rabbit with the rabbit chasing an iguana,chasing,chasing,a_tiger_chasing_a_rabbit_with_the_rabbit_chasing_an_iguana_image_4.png,Agentic/Agentic,0.0
22,a tiger chasing a rabbit with the rabbit chasing an iguana,chasing,chasing,a_tiger_chasing_a_rabbit_with_the_rabbit_chasing_an_iguana_image_5.png,Agentic/Agentic,0.0
22,a tiger chasing a rabbit with the rabbit chasing an iguana,chasing,chasing,a_tiger_chasing_a_rabbit_with_the_rabbit_chasing_an_iguana_image_6.png,Agentic/Agentic,1.0
22,a tiger chasing a rabbit with the rabbit chasing an iguana,chasing,chasing,a_tiger_chasing_a_rabbit_with_the_rabbit_chasing_an_iguana_image_7.png,Agentic/Agentic,0.0
22,a tiger chasing a rabbit with the rabbit chasing an iguana,chasing,chasing,a_tiger_chasing_a_rabbit_with_the_rabbit_chasing_an_iguana_image_8.png,Agentic/Agentic,0.0
22,a tiger chasing a rabbit with the rabbit chasing an iguana,chasing,chasing,a_tiger_chasing_a_rabbit_with_the_rabbit_chasing_an_iguana_image_9.png,Agentic/Agentic,0.0
22,a tiger chasing a rabbit with the rabbit chasing an iguana,chasing,chasing,a_tiger_chasing_a_rabbit_with_the_rabbit_chasing_an_iguana_image_10.png,Agentic/Agentic,0.0
22,a blanket under a cylinder with the cylinder tied to a teacup,under,tied to,a_blanket_under_a_cylinder_with_the_cylinder_tied_to_a_teacup_image_1.png,Physical/Physical,1.0
